OpFlag	BusinessEntityID	PhoneNumber	PhoneNumberTypeID	ModifiedDate
V	755	889-555-0176	3	2013-06-30 00:00:00
V	757	1 (11) 500 555-0148	3	2013-07-31 00:00:00
V	759	859-555-0173	3	2011-07-01 00:00:00
V	761	119-555-0167	1	2012-05-30 00:00:00
V	763	115-555-0113	3	2011-08-01 00:00:00
V	765	937-555-0136	3	2012-06-30 00:00:00
V	767	680-555-0192	1	2012-05-30 00:00:00
V	769	1 (11) 500 555-0178	1	2013-05-30 00:00:00
V	771	219-555-0126	1	2013-05-30 00:00:00
V	773	839-555-0198	1	2013-07-31 00:00:00
V	775	551-555-0155	3	2012-07-31 00:00:00
V	777	188-555-0152	3	2012-04-30 00:00:00
V	779	767-555-0151	3	2011-07-01 00:00:00
V	781	394-555-0176	1	2012-06-30 00:00:00
V	783	1 (11) 500 555-0113	1	2013-07-31 00:00:00
V	785	820-555-0166	3	2012-07-31 00:00:00
V	787	358-555-0188	1	2011-08-01 00:00:00
V	789	819-555-0186	1	2011-07-01 00:00:00
V	791	175-555-0198	1	2012-05-30 00:00:00
V	793	752-555-0185	3	2011-07-01 00:00:00
V	795	1 (11) 500 555-0118	1	2013-06-30 00:00:00
V	797	572-555-0156	1	2012-07-31 00:00:00
V	799	138-555-0156	1	2011-08-01 00:00:00
V	801	143-555-0113	3	2012-07-31 00:00:00
V	803	147-555-0192	1	2011-08-01 00:00:00
V	805	835-555-0116	3	2011-08-01 00:00:00
V	807	1 (11) 500 555-0197	1	2012-06-30 00:00:00
V	809	1 (11) 500 555-0193	3	2013-06-30 00:00:00
V	811	722-555-0169	1	2011-08-01 00:00:00
V	813	576-555-0171	1	2011-08-01 00:00:00
V	815	156-555-0187	3	2011-07-01 00:00:00
V	817	706-555-0140	1	2011-07-01 00:00:00
V	819	754-555-0134	3	2011-05-31 00:00:00
V	821	899-555-0134	1	2012-09-30 00:00:00
V	823	169-555-0178	3	2013-07-31 00:00:00
V	825	698-555-0183	3	2011-08-01 00:00:00
V	827	916-555-0137	3	2011-08-01 00:00:00
V	829	1 (11) 500 555-0153	3	2013-06-30 00:00:00
V	831	158-555-0188	1	2011-07-01 00:00:00
V	833	1 (11) 500 555-0178	3	2013-06-30 00:00:00
V	835	362-555-0121	3	2012-10-30 00:00:00
V	837	539-555-0121	1	2013-06-30 00:00:00
V	839	962-555-0144	3	2011-10-01 00:00:00
V	841	716-555-0123	1	2014-01-29 00:00:00
V	843	674-555-0188	3	2012-10-30 00:00:00
V	845	186-555-0135	1	2011-07-01 00:00:00
V	847	847-555-0151	3	2012-06-30 00:00:00
V	849	425-555-0158	1	2011-08-01 00:00:00
V	851	185-555-0190	3	2011-05-31 00:00:00
V	853	1 (11) 500 555-0130	1	2013-07-31 00:00:00
V	855	1 (11) 500 555-0176	3	2013-07-31 00:00:00
V	857	691-555-0149	3	2013-05-30 00:00:00
V	859	834-555-0132	1	2013-07-31 00:00:00
V	861	962-555-0112	1	2012-07-31 00:00:00
V	863	753-555-0179	1	2011-08-01 00:00:00
V	865	1 (11) 500 555-0123	1	2012-12-31 00:00:00
V	867	1 (11) 500 555-0136	3	2013-07-31 00:00:00
V	869	554-555-0124	1	2011-07-01 00:00:00
V	871	252-555-0127	1	2012-07-31 00:00:00
V	873	581-555-0172	3	2012-05-30 00:00:00
V	875	1 (11) 500 555-0191	1	2013-05-30 00:00:00
V	877	153-555-0114	1	2011-08-01 00:00:00
V	879	957-555-0125	3	2011-05-31 00:00:00
V	881	329-555-0183	1	2011-08-01 00:00:00
V	883	475-555-0188	3	2011-07-01 00:00:00
V	885	920-555-0191	3	2012-07-31 00:00:00
V	887	1 (11) 500 555-0115	3	2013-05-30 00:00:00
V	889	993-555-0162	1	2013-09-30 00:00:00
V	891	627-555-0192	3	2012-06-30 00:00:00
V	893	1 (11) 500 555-0119	1	2014-05-01 00:00:00
V	895	272-555-0123	3	2011-08-01 00:00:00
V	897	395-555-0128	3	2011-10-01 00:00:00
V	899	768-555-0125	1	2011-07-01 00:00:00
V	901	191-555-0198	3	2012-07-31 00:00:00
V	903	721-555-0163	3	2011-05-31 00:00:00
V	905	1 (11) 500 555-0123	3	2013-07-31 00:00:00
V	907	994-555-0194	3	2011-05-31 00:00:00
V	909	991-555-0148	1	2013-07-31 00:00:00
V	911	777-555-0163	1	2012-07-31 00:00:00
V	913	596-555-0153	3	2011-07-01 00:00:00
V	915	492-555-0146	1	2012-06-30 00:00:00
V	917	1 (11) 500 555-0137	1	2013-07-31 00:00:00
V	919	962-555-0175	1	2012-12-31 00:00:00
V	921	653-555-0170	3	2013-08-30 00:00:00
V	923	912-555-0149	1	2011-12-01 00:00:00
V	925	672-555-0112	1	2011-08-01 00:00:00
V	927	150-555-0127	1	2012-07-31 00:00:00
V	929	192-555-0173	3	2012-05-30 00:00:00
V	931	710-555-0173	3	2012-05-30 00:00:00
V	933	245-555-0173	1	2011-07-01 00:00:00
V	935	417-555-0182	1	2011-07-01 00:00:00
V	937	724-555-0161	3	2012-07-31 00:00:00
V	939	1 (11) 500 555-0181	1	2013-05-30 00:00:00
V	941	1 (11) 500 555-0198	1	2013-06-30 00:00:00
V	943	1 (11) 500 555-0169	1	2012-05-30 00:00:00
V	945	1 (11) 500 555-0112	1	2013-06-30 00:00:00
V	947	692-555-0136	1	2012-06-30 00:00:00
V	949	583-555-0198	3	2012-07-31 00:00:00
V	951	521-555-0183	1	2012-05-30 00:00:00
V	953	149-555-0196	3	2012-05-30 00:00:00
V	955	605-555-0111	3	2011-10-31 00:00:00
V	957	669-555-0149	3	2012-06-30 00:00:00
V	959	898-555-0137	3	2011-10-01 00:00:00
V	961	1 (11) 500 555-0191	1	2012-06-30 00:00:00
V	963	164-555-0145	1	2011-07-01 00:00:00
V	965	637-555-0120	1	2011-10-31 00:00:00
V	967	621-555-0157	1	2013-05-30 00:00:00
V	969	495-555-0161	1	2011-07-01 00:00:00
V	971	1 (11) 500 555-0180	1	2013-06-30 00:00:00
V	973	433-555-0162	3	2011-07-01 00:00:00
V	975	121-555-0139	1	2012-06-30 00:00:00
V	977	132-555-0150	1	2012-07-31 00:00:00
V	979	674-555-0187	1	2011-07-01 00:00:00
V	981	1 (11) 500 555-0168	3	2012-05-30 00:00:00
V	983	1 (11) 500 555-0114	3	2013-07-31 00:00:00
V	985	737-555-0163	1	2012-06-30 00:00:00
V	987	351-555-0130	1	2012-06-30 00:00:00
V	989	385-555-0140	3	2013-07-31 00:00:00
V	991	461-555-0118	3	2012-06-30 00:00:00
V	993	479-555-0129	3	2013-07-31 00:00:00
V	995	1 (11) 500 555-0112	3	2013-08-30 00:00:00
V	997	141-555-0172	1	2011-08-01 00:00:00
V	999	552-555-0141	1	2013-07-31 00:00:00
V	1001	244-555-0127	1	2012-05-30 00:00:00
V	1003	867-555-0114	1	2013-07-31 00:00:00
V	1005	623-555-0153	1	2013-05-30 00:00:00
V	1007	1 (11) 500 555-0182	1	2013-06-30 00:00:00
V	1009	344-555-0144	1	2011-07-01 00:00:00
V	1011	418-555-0115	1	2011-10-31 00:00:00
V	1013	216-555-0122	3	2012-07-31 00:00:00
V	1015	582-555-0113	1	2011-08-01 00:00:00
V	1017	497-555-0147	1	2011-05-31 00:00:00
V	1019	1 (11) 500 555-0167	3	2013-07-31 00:00:00
V	1021	926-555-0159	1	2011-07-01 00:00:00
V	1023	872-555-0171	1	2013-06-30 00:00:00
V	1025	828-555-0186	3	2012-07-31 00:00:00
V	1027	170-555-0127	1	2012-06-30 00:00:00
V	1029	703-555-0158	3	2013-06-30 00:00:00
V	1031	774-555-0133	1	2011-07-01 00:00:00
V	1033	713-555-0168	1	2012-06-30 00:00:00
V	1035	751-555-0119	3	2013-05-30 00:00:00
V	1037	1 (11) 500 555-0191	3	2013-07-31 00:00:00
V	1039	763-555-0120	1	2012-07-31 00:00:00
V	1041	1 (11) 500 555-0182	1	2013-07-31 00:00:00
V	1043	393-555-0167	3	2011-05-31 00:00:00
V	1045	967-555-0129	3	2011-05-31 00:00:00
V	1047	107-555-0117	3	2012-08-30 00:00:00
V	1049	859-555-0140	1	2011-05-31 00:00:00
V	1051	272-555-0126	3	2012-06-30 00:00:00
V	1053	1 (11) 500 555-0118	1	2013-05-30 00:00:00
V	1055	143-555-0129	1	2011-07-01 00:00:00
V	1057	1 (11) 500 555-0197	1	2013-06-30 00:00:00
V	1059	790-555-0197	3	2014-05-01 00:00:00
V	1061	214-555-0145	3	2012-07-31 00:00:00
V	1063	456-555-0184	1	2012-07-31 00:00:00
V	1065	158-555-0154	1	2011-08-01 00:00:00
V	1067	784-555-0120	1	2012-06-30 00:00:00
V	1069	215-555-0197	1	2012-06-30 00:00:00
V	1071	1 (11) 500 555-0178	3	2013-05-30 00:00:00
V	1073	117-555-0110	1	2012-07-31 00:00:00
V	1075	1 (11) 500 555-0144	1	2013-07-31 00:00:00
V	1077	194-555-0149	1	2013-07-31 00:00:00
V	1079	597-555-0132	1	2013-07-31 00:00:00
V	1081	454-555-0160	3	2011-08-01 00:00:00
V	1083	146-555-0176	1	2013-07-31 00:00:00
V	1085	860-555-0119	1	2011-05-31 00:00:00
V	1087	1 (11) 500 555-0157	3	2013-06-30 00:00:00
V	1089	419-555-0166	3	2011-07-01 00:00:00
V	1091	969-555-0117	3	2012-07-31 00:00:00
V	1093	850-555-0198	1	2013-06-30 00:00:00
V	1095	140-555-0188	3	2011-05-31 00:00:00
V	1097	654-555-0150	1	2013-05-30 00:00:00
V	1099	129-555-0120	3	2013-05-30 00:00:00
V	1101	1 (11) 500 555-0181	3	2012-06-30 00:00:00
V	1103	1 (11) 500 555-0123	1	2013-07-31 00:00:00
V	1105	570-555-0199	1	2012-10-30 00:00:00
V	1107	996-555-0196	1	2011-07-01 00:00:00
V	1109	632-555-0171	1	2013-07-31 00:00:00
V	1111	555-555-0162	1	2011-07-01 00:00:00
V	1113	1 (11) 500 555-0187	3	2012-07-31 00:00:00
V	1115	1 (11) 500 555-0119	1	2012-06-30 00:00:00
V	1117	851-555-0127	3	2011-12-01 00:00:00
V	1119	190-555-0186	1	2012-01-29 00:00:00
V	1121	1 (11) 500 555-0146	1	2013-06-30 00:00:00
V	1123	482-555-0188	1	2011-05-31 00:00:00
V	1125	153-555-0195	1	2011-07-01 00:00:00
V	1127	129-555-0185	1	2012-08-30 00:00:00
V	1129	809-555-0152	3	2013-06-30 00:00:00
V	1131	718-555-0152	3	2012-07-31 00:00:00
V	1133	199-555-0135	3	2011-07-01 00:00:00
V	1135	367-555-0124	1	2011-07-01 00:00:00
V	1137	116-555-0163	3	2012-05-30 00:00:00
V	1139	1 (11) 500 555-0127	3	2013-06-30 00:00:00
V	1141	1 (11) 500 555-0112	1	2012-06-30 00:00:00
V	1143	697-555-0131	3	2014-05-01 00:00:00
V	1145	703-555-0120	1	2013-05-30 00:00:00
V	1147	652-555-0189	1	2011-08-01 00:00:00
V	1149	344-555-0133	3	2012-07-31 00:00:00
V	1151	1 (11) 500 555-0140	1	2013-05-30 00:00:00
V	1153	1 (11) 500 555-0113	3	2012-05-30 00:00:00
V	1155	103-555-0151	3	2012-06-30 00:00:00
V	1157	458-555-0179	3	2013-07-31 00:00:00
V	1159	1 (11) 500 555-0112	3	2013-07-31 00:00:00
V	1161	910-555-0116	1	2012-05-30 00:00:00
V	1163	762-555-0110	1	2011-07-01 00:00:00
V	1165	356-555-0190	1	2013-07-31 00:00:00
V	1167	523-555-0170	3	2012-07-31 00:00:00
V	1169	858-555-0140	1	2011-08-01 00:00:00
V	1171	320-555-0134	3	2013-01-28 00:00:00
V	1173	476-555-0139	1	2011-07-01 00:00:00
V	1175	230-555-0164	1	2011-08-31 00:00:00
V	1177	1 (11) 500 555-0187	3	2013-07-31 00:00:00
V	1179	595-555-0131	1	2011-07-01 00:00:00
V	1181	895-555-0160	1	2011-07-01 00:00:00
V	1183	207-555-0129	3	2011-05-31 00:00:00
V	1185	170-555-0189	1	2011-05-31 00:00:00
V	1187	224-555-0126	3	2012-07-31 00:00:00
V	1189	1 (11) 500 555-0179	1	2013-06-30 00:00:00
V	1191	303-555-0117	1	2011-07-01 00:00:00
V	1193	685-555-0176	1	2011-08-01 00:00:00
V	1195	495-555-0113	3	2013-05-30 00:00:00
V	1197	1 (11) 500 555-0186	1	2013-05-30 00:00:00
V	1199	765-555-0141	1	2012-06-30 00:00:00
V	1201	165-555-0172	3	2012-06-30 00:00:00
V	1203	731-555-0187	3	2011-08-01 00:00:00
V	1205	928-555-0117	1	2011-05-31 00:00:00
V	1207	1 (11) 500 555-0116	1	2013-06-30 00:00:00
V	1209	1 (11) 500 555-0115	1	2013-06-30 00:00:00
V	1211	112-555-0195	3	2012-10-30 00:00:00
V	1213	330-555-0116	3	2011-07-01 00:00:00
V	1215	510-555-0123	3	2012-07-31 00:00:00
V	1217	275-555-0179	1	2012-07-31 00:00:00
V	1219	1 (11) 500 555-0146	1	2012-06-30 00:00:00
V	1221	1 (11) 500 555-0132	3	2013-07-31 00:00:00
V	1223	656-555-0173	3	2011-07-01 00:00:00
V	1225	145-555-0166	3	2011-08-01 00:00:00
V	1227	249-555-0179	1	2011-07-01 00:00:00
V	1229	390-555-0150	1	2013-06-30 00:00:00
V	1231	1 (11) 500 555-0144	1	2013-06-30 00:00:00
V	1233	1 (11) 500 555-0165	1	2012-05-30 00:00:00
V	1235	155-555-0149	1	2012-06-30 00:00:00
V	1237	244-555-0115	1	2013-06-30 00:00:00
V	1239	871-555-0159	1	2011-05-31 00:00:00
V	1241	608-555-0162	1	2012-06-30 00:00:00
V	1243	362-555-0177	3	2011-08-01 00:00:00
V	1245	129-555-0185	3	2011-10-31 00:00:00
V	1247	108-555-0171	3	2013-07-31 00:00:00
V	1249	1 (11) 500 555-0199	3	2013-07-31 00:00:00
V	1251	979-555-0163	1	2013-06-30 00:00:00
V	1253	136-555-0134	1	2012-06-30 00:00:00
V	1255	556-555-0192	3	2012-05-30 00:00:00
V	1257	810-555-0198	1	2011-08-01 00:00:00
V	1259	1 (11) 500 555-0173	3	2013-07-31 00:00:00
V	1261	1 (11) 500 555-0170	1	2013-06-30 00:00:00
V	1263	814-555-0130	3	2012-05-30 00:00:00
V	1265	996-555-0192	3	2012-06-30 00:00:00
V	1267	265-555-0190	3	2011-08-01 00:00:00
V	1269	107-555-0132	3	2011-07-01 00:00:00
V	1271	1 (11) 500 555-0122	1	2013-06-30 00:00:00
V	1273	1 (11) 500 555-0127	1	2012-07-31 00:00:00
V	1275	290-555-0196	1	2013-06-30 00:00:00
V	1277	452-555-0179	1	2012-07-31 00:00:00
V	1279	436-555-0160	1	2011-10-01 00:00:00
V	1281	932-555-0163	1	2013-07-31 00:00:00
V	1283	1 (11) 500 555-0155	3	2013-07-31 00:00:00
V	1285	1 (11) 500 555-0181	3	2013-07-31 00:00:00
V	1287	653-555-0159	3	2012-10-30 00:00:00
V	1289	482-555-0174	1	2012-06-30 00:00:00
V	1291	396-555-0139	3	2013-06-30 00:00:00
V	1293	306-555-0166	1	2012-05-30 00:00:00
V	1295	491-555-0132	1	2011-08-01 00:00:00
V	1297	371-555-0112	3	2013-07-31 00:00:00
V	1299	1 (11) 500 555-0165	3	2013-06-30 00:00:00
V	1301	1 (11) 500 555-0126	1	2013-05-30 00:00:00
V	1303	947-555-0143	3	2013-06-30 00:00:00
V	1305	645-555-0193	1	2013-07-31 00:00:00
V	1307	354-555-0130	3	2011-08-01 00:00:00
V	1309	296-555-0171	3	2011-07-01 00:00:00
V	1311	493-555-0134	1	2011-07-01 00:00:00
V	1313	1 (11) 500 555-0119	1	2013-07-31 00:00:00
V	1315	195-555-0196	1	2012-06-30 00:00:00
V	1317	803-555-0116	3	2013-07-31 00:00:00
V	1319	699-555-0183	1	2012-06-30 00:00:00
V	1321	316-555-0138	1	2011-08-01 00:00:00
V	1323	1 (11) 500 555-0167	3	2012-07-31 00:00:00
V	1325	1 (11) 500 555-0176	1	2012-06-30 00:00:00
V	1327	119-555-0195	3	2012-06-30 00:00:00
V	1329	380-555-0116	1	2012-07-31 00:00:00
V	1331	440-555-0132	3	2011-07-01 00:00:00
V	1333	928-555-0116	1	2012-07-31 00:00:00
V	1335	926-555-0164	3	2012-07-31 00:00:00
V	1337	284-555-0185	1	2011-05-31 00:00:00
V	1339	783-555-0110	3	2012-07-31 00:00:00
V	1341	1 (11) 500 555-0189	3	2013-07-31 00:00:00
V	1343	415-555-0147	1	2011-07-01 00:00:00
V	1345	377-555-0132	3	2012-07-31 00:00:00
V	1347	911-555-0165	1	2012-05-30 00:00:00
V	1349	333-555-0113	3	2011-07-01 00:00:00
V	1351	164-555-0118	3	2013-07-31 00:00:00
V	1353	1 (11) 500 555-0133	3	2013-07-31 00:00:00
V	1355	140-555-0128	3	2011-08-01 00:00:00
V	1357	260-555-0130	1	2011-08-01 00:00:00
V	1359	183-555-0111	1	2013-07-31 00:00:00
V	1361	565-555-0181	1	2011-07-01 00:00:00
V	1363	631-555-0155	1	2011-08-01 00:00:00
V	1365	1 (11) 500 555-0159	1	2013-05-30 00:00:00
V	1367	666-555-0143	1	2012-07-31 00:00:00
V	1369	1 (11) 500 555-0196	1	2013-07-31 00:00:00
V	1371	537-555-0190	1	2011-08-31 00:00:00
V	1373	470-555-0171	1	2011-05-31 00:00:00
V	1375	245-555-0191	3	2012-07-31 00:00:00
V	1377	774-555-0177	3	2012-07-31 00:00:00
V	1379	1 (11) 500 555-0134	3	2013-06-30 00:00:00
V	1381	1 (11) 500 555-0174	1	2013-12-31 00:00:00
V	1383	1 (11) 500 555-0146	3	2013-06-30 00:00:00
V	1385	1 (11) 500 555-0178	1	2012-07-31 00:00:00
V	1387	942-555-0141	1	2012-05-30 00:00:00
V	1389	747-555-0113	3	2011-05-31 00:00:00
V	1391	685-555-0117	1	2011-10-31 00:00:00
V	1393	394-555-0168	1	2012-06-30 00:00:00
V	1395	1 (11) 500 555-0139	1	2013-06-30 00:00:00
V	1397	1 (11) 500 555-0137	3	2012-06-30 00:00:00
V	1399	1 (11) 500 555-0177	1	2012-06-30 00:00:00
V	1401	1 (11) 500 555-0113	1	2013-07-31 00:00:00
V	1403	171-555-0147	1	2013-05-30 00:00:00
V	1405	154-555-0115	1	2011-07-01 00:00:00
V	1407	1 (11) 500 555-0174	3	2012-09-30 00:00:00
V	1409	1 (11) 500 555-0175	3	2012-06-30 00:00:00
V	1411	642-555-0187	1	2012-09-30 00:00:00
V	1413	993-555-0179	1	2011-05-31 00:00:00
V	1415	455-555-0144	1	2012-06-30 00:00:00
V	1417	431-555-0153	1	2011-05-31 00:00:00
V	1419	1 (11) 500 555-0179	3	2013-06-30 00:00:00
V	1421	618-555-0193	1	2012-06-30 00:00:00
V	1423	173-555-0151	1	2012-06-30 00:00:00
V	1425	529-555-0195	3	2012-07-31 00:00:00
V	1427	600-555-0162	3	2012-05-30 00:00:00
V	1429	191-555-0151	3	2012-05-30 00:00:00
V	1431	1 (11) 500 555-0158	1	2013-08-30 00:00:00
V	1433	378-555-0157	3	2013-06-30 00:00:00
V	1435	623-555-0144	3	2011-08-01 00:00:00
V	1437	158-555-0123	1	2011-07-01 00:00:00
V	1439	1 (11) 500 555-0195	3	2013-06-30 00:00:00
V	1441	1 (11) 500 555-0162	3	2013-07-31 00:00:00
V	1443	723-555-0124	1	2012-07-31 00:00:00
V	1445	535-555-0189	1	2012-06-30 00:00:00
V	1447	963-555-0146	1	2013-04-30 00:00:00
V	1449	995-555-0114	1	2012-06-30 00:00:00
V	1451	1 (11) 500 555-0125	1	2013-07-31 00:00:00
V	1453	399-555-0114	3	2011-10-01 00:00:00
V	1455	235-555-0199	1	2011-10-01 00:00:00
V	1457	519-555-0112	3	2011-10-01 00:00:00
V	1459	249-555-0124	3	2011-10-31 00:00:00
V	1461	962-555-0139	1	2013-06-30 00:00:00
V	1463	1 (11) 500 555-0114	3	2013-06-30 00:00:00
V	1465	162-555-0174	1	2012-09-30 00:00:00
V	1467	562-555-0119	1	2012-06-30 00:00:00
V	1469	918-555-0127	3	2012-05-30 00:00:00
V	1471	1 (11) 500 555-0176	1	2012-07-31 00:00:00
V	1473	1 (11) 500 555-0181	3	2013-07-31 00:00:00
V	1475	207-555-0167	1	2013-06-30 00:00:00
V	1477	140-555-0192	1	2011-10-01 00:00:00
V	1479	118-555-0184	1	2012-06-30 00:00:00
V	1481	992-555-0134	1	2013-06-30 00:00:00
V	1483	1 (11) 500 555-0182	1	2013-07-31 00:00:00
V	1485	1 (11) 500 555-0183	3	2012-06-30 00:00:00
V	1487	239-555-0198	1	2013-07-31 00:00:00
V	1489	129-555-0164	3	2013-07-31 00:00:00
V	1491	273-555-0100	1	2011-12-23 00:00:00
V	1493	298-555-0100	1	2011-04-25 00:00:00
V	1495	859-555-0100	3	2011-04-25 00:00:00
V	1497	315-555-0100	3	2012-02-03 00:00:00
V	1499	142-555-0100	1	2012-02-02 00:00:00
V	1501	920-555-0100	1	2011-12-24 00:00:00
V	1503	879-555-0100	1	2011-12-24 00:00:00
V	1505	959-555-0100	3	2012-01-25 00:00:00
V	1507	321-555-0100	3	2011-12-24 00:00:00
V	1509	432-555-0100	3	2012-01-25 00:00:00
V	1511	114-555-0100	3	2011-12-23 00:00:00
V	1513	945-555-0100	1	2012-02-03 00:00:00
V	1515	882-555-0100	3	2012-01-25 00:00:00
V	1517	439-555-0100	1	2011-12-24 00:00:00
V	1519	235-555-0100	3	2011-12-24 00:00:00
V	1521	923-555-0100	3	2012-01-25 00:00:00
V	1523	991-555-0100	3	2012-02-02 00:00:00
V	1525	176-555-0100	3	2012-01-25 00:00:00
V	1527	314-555-0100	1	2012-02-03 00:00:00
V	1529	240-555-0100	1	2011-12-24 00:00:00
V	1531	163-555-0100	1	2012-01-29 00:00:00
V	1533	198-555-0100	3	2012-02-02 00:00:00
V	1535	669-555-0100	3	2012-01-17 00:00:00
V	1537	134-555-0100	3	2012-02-18 00:00:00
V	1539	905-555-0100	3	2011-12-23 00:00:00
V	1541	362-555-0100	3	2012-01-25 00:00:00
V	1543	526-555-0100	3	2011-12-24 00:00:00
V	1545	269-555-0100	1	2012-01-29 00:00:00
V	1547	460-555-0100	1	2011-12-24 00:00:00
V	1549	330-555-0100	3	2012-02-03 00:00:00
V	1551	761-555-0100	3	2012-01-25 00:00:00
V	1553	360-555-0100	3	2012-02-18 00:00:00
V	1555	173-555-0100	3	2012-02-18 00:00:00
V	1557	139-555-0100	3	2012-02-03 00:00:00
V	1559	528-555-0100	1	2011-12-24 00:00:00
V	1561	944-555-0100	3	2012-02-02 00:00:00
V	1563	533-555-0100	3	2011-12-23 00:00:00
V	1565	810-555-0100	3	2011-12-23 00:00:00
V	1567	275-555-0100	1	2012-01-17 00:00:00
V	1569	133-555-0100	1	2012-01-25 00:00:00
V	1571	937-555-0100	1	2012-02-02 00:00:00
V	1573	288-555-0100	3	2011-12-24 00:00:00
V	1575	472-555-0100	3	2012-02-03 00:00:00
V	1577	939-555-0100	1	2012-02-18 00:00:00
V	1579	529-555-0100	3	2011-04-25 00:00:00
V	1581	433-555-0100	1	2012-01-25 00:00:00
V	1583	597-555-0100	3	2012-01-25 00:00:00
V	1585	352-555-0100	3	2012-02-02 00:00:00
V	1587	724-555-0100	3	2012-02-02 00:00:00
V	1589	843-555-0100	3	2012-02-03 00:00:00
V	1591	178-555-0100	1	2012-01-29 00:00:00
V	1593	550-555-0100	3	2012-02-03 00:00:00
V	1595	941-555-0100	1	2011-12-24 00:00:00
V	1597	718-555-0100	3	2011-12-24 00:00:00
V	1599	614-555-0100	1	2012-01-25 00:00:00
V	1601	943-555-0100	1	2011-12-23 00:00:00
V	1603	404-555-0100	1	2011-12-23 00:00:00
V	1605	104-555-0100	1	2012-01-25 00:00:00
V	1607	709-555-0100	1	2012-02-02 00:00:00
V	1609	626-555-0100	3	2012-01-25 00:00:00
V	1611	125-555-0100	3	2012-02-02 00:00:00
V	1613	996-555-0100	1	2012-02-02 00:00:00
V	1615	939-555-0100	3	2011-05-09 00:00:00
V	1617	387-555-0100	3	2012-01-29 00:00:00
V	1619	823-555-0100	1	2012-01-29 00:00:00
V	1621	331-555-0100	1	2012-02-02 00:00:00
V	1623	557-555-0100	1	2011-12-24 00:00:00
V	1625	135-555-0100	1	2012-01-25 00:00:00
V	1627	433-555-0100	1	2011-12-23 00:00:00
V	1629	153-555-0100	3	2012-02-02 00:00:00
V	1631	665-555-0100	3	2012-02-02 00:00:00
V	1633	686-555-0100	3	2011-05-09 00:00:00
V	1635	117-555-0100	1	2012-01-17 00:00:00
V	1637	120-555-0100	3	2012-01-25 00:00:00
V	1639	704-555-0100	1	2012-02-02 00:00:00
V	1641	927-555-0100	3	2012-02-02 00:00:00
V	1643	164-555-0100	1	2012-01-25 00:00:00
V	1645	130-555-0100	1	2012-01-17 00:00:00
V	1647	207-555-0100	3	2012-01-17 00:00:00
V	1649	430-555-0100	1	2011-04-25 00:00:00
V	1651	193-555-0100	3	2012-02-18 00:00:00
V	1653	839-555-0100	1	2011-05-09 00:00:00
V	1655	961-555-0100	3	2012-02-02 00:00:00
V	1657	141-555-0100	3	2011-12-24 00:00:00
V	1659	476-555-0100	3	2012-01-25 00:00:00
V	1661	317-555-0100	1	2012-02-02 00:00:00
V	1663	354-555-0100	1	2011-05-09 00:00:00
V	1665	459-555-0100	1	2012-01-29 00:00:00
V	1667	124-555-0100	3	2012-02-03 00:00:00
V	1669	115-555-0100	1	2012-02-03 00:00:00
V	1671	340-555-0100	3	2012-01-25 00:00:00
V	1673	668-555-0100	3	2012-02-18 00:00:00
V	1675	800-555-0100	3	2012-02-03 00:00:00
V	1677	113-555-0100	3	2011-05-09 00:00:00
V	1679	574-555-0100	3	2012-01-25 00:00:00
V	1681	537-555-0100	3	2012-02-02 00:00:00
V	1683	504-555-0100	1	2012-02-02 00:00:00
V	1685	582-555-0100	3	2012-02-02 00:00:00
V	1687	705-555-0100	1	2012-02-18 00:00:00
V	1689	172-555-0100	3	2011-12-23 00:00:00
V	1691	519-555-0100	1	2011-12-24 00:00:00
V	1693	177-555-0100	3	2011-12-24 00:00:00
V	1695	329-555-0100	3	2011-12-24 00:00:00
V	1697	336-555-0100	3	2011-12-23 00:00:00
V	1699	238-555-0100	2	2013-07-31 00:00:00
V	1700	648-555-0100	1	2014-05-05 00:00:00
V	1701	423-555-0100	1	2012-03-06 00:00:00
V	1702	439-555-0100	1	2011-09-26 00:00:00
V	1703	989-555-0100	1	2012-03-17 00:00:00
V	1704	899-555-0100	2	2012-01-14 00:00:00
V	1705	326-555-0100	2	2013-09-27 00:00:00
V	1706	358-555-0100	1	2014-06-15 00:00:00
V	1707	786-555-0100	1	2013-07-11 00:00:00
V	1708	369-555-0100	2	2014-01-01 00:00:00
V	1709	583-555-0100	2	2014-04-17 00:00:00
V	1710	953-555-0100	1	2012-07-11 00:00:00
V	1711	227-555-0100	1	2014-02-09 00:00:00
V	1712	633-555-0100	2	2012-08-02 00:00:00
V	1713	587-555-0100	1	2013-11-28 00:00:00
V	1714	856-555-0100	1	2014-06-18 00:00:00
V	1715	498-555-0100	2	2013-12-07 00:00:00
V	1716	529-555-0100	2	2014-05-01 00:00:00
V	1717	114-555-0100	2	2014-03-02 00:00:00
V	1718	132-555-0100	2	2014-03-23 00:00:00
V	1719	109-555-0100	1	2012-03-15 00:00:00
V	1720	111-555-0100	1	2012-07-09 00:00:00
V	1721	313-555-0100	1	2013-09-10 00:00:00
V	1722	129-555-0100	2	2013-04-08 00:00:00
V	1723	114-555-0100	1	2013-12-08 00:00:00
V	1724	749-555-0100	1	2012-09-01 00:00:00
V	1725	127-555-0100	1	2013-12-26 00:00:00
V	1726	967-555-0100	2	2014-01-06 00:00:00
V	1727	854-555-0100	1	2013-11-23 00:00:00
